activity_id,molecule_id,canonical_smiles_rdkit,censoring_class,scaffold_group_key,outer_fold
14765440,CHEMBL1240967,CC(C)(Cc1cccc(CC(=O)NCc2cccc(-c3ccc(O)cc3)c2)c1)NC[C@H](O)c1ccc(O)c(NS(C)(=O)=O)c1,IN-RANGE,O=C(Cc1cccc(CCNCCc2ccccc2)c1)NCc1cccc(-c2ccccc2)c1,0
14765441,CHEMBL1425658,c1csc(Cn2nnnc2CN2CCN(c3nc4ccccc4s3)CC2)c1,IN-RANGE,c1csc(Cn2nnnc2CN2CCN(c3nc4ccccc4s3)CC2)c1,4
14765444,CHEMBL1921931,C[C@@](C(=O)O[C@H]1C[N+]2(CCOc3ccc(Cl)cc3)CCC1CC2)(c1ccccc1)N1CCCCC1,IN-RANGE,O=C(O[C@H]1C[N+]2(CCOc3ccccc3)CCC1CC2)C(c1ccccc1)N1CCCCC1,2
14765446,CHEMBL1081917,Cc1cc(CN(CC(=O)Nc2ccc(Cl)cc2Cl)C2CCCCC2)ccc1OCC(=O)O,IN-RANGE,O=C(CN(Cc1ccccc1)C1CCCCC1)Nc1ccccc1,1
14765447,CHEMBL1921939,C[C@@](C(=O)O[C@H]1C[N+]2(CCOCCc3ccccc3)CCC1CC2)(c1ccccc1)N1CCCCC1,IN-RANGE,O=C(O[C@H]1C[N+]2(CCOCCc3ccccc3)CCC1CC2)C(c1ccccc1)N1CCCCC1,1
14765451,CHEMBL188705,COc1ccc(OC)c(CNc2[nH]nc3cccc(Oc4ccc(S(C)(=O)=O)cc4)c23)c1,IN-RANGE,c1ccc(CNc2[nH]nc3cccc(Oc4ccccc4)c23)cc1,4
14765452,CHEMBL480208,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N1CCN(c3ccc(C#N)cn3)CC1)C(=O)C2,IN-RANGE,O=C1C[C@H]2CC[C@]1(CS(=O)(=O)N1CCN(c3ccccn3)CC1)C2,0
14765454,CHEMBL1534781,COc1cnc(-c2ccccn2)nc1N(C)c1ccccc1,IN-RANGE,c1ccc(Nc2ccnc(-c3ccccn3)n2)cc1,4
14765455,CHEMBL511782,COc1ccc(N(C(=O)c2ccccc2)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,IN-RANGE,O=C(c1ccccc1)N(Cc1ccccc1)c1ccccc1,2
14765456,CHEMBL1947155,C[C@@H](NCc1ccccc1-c1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1)c1ccccc1,IN-RANGE,O=c1[nH]c2cccc(CCNCCc3ccc(-c4ccccc4CNCc4ccccc4)cc3)c2s1,1
14765460,CHEMBL2147569,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@]2(O)CCc1ccc(F)cc1C(N)=O,IN-RANGE,C1=C2CCC(CCc3ccccc3)C2Cc2cnn(-c3ccccc3)c21,0
14765461,CHEMBL20210,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1,IN-RANGE,O=C(CNC(=O)c1ccon1)C[C@@H](Cc1ccccc1)C(=O)NCC[C@@H]1CCNC1=O,2
14765462,CHEMBL335744,CC(C)C(=O)Nc1nc(-c2ccccn2)cc2ccccc12,IN-RANGE,c1ccc(-c2cc3ccccc3cn2)nc1,3
14765463,CHEMBL1322390,COc1ccc2nc(NC(=O)CCc3ccc(OC)c(OC)c3)sc2c1,IN-RANGE,O=C(CCc1ccccc1)Nc1nc2ccccc2s1,0
14765465,CHEMBL1163492,CCN(C(=O)NCc1ccc(F)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,IN-RANGE,O=C(NCc1ccccc1)NC1CCN(CCC(c2ccccc2)c2ccccc2)CC1,1
14765468,CHEMBL205807,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3c[nH]c4ccccc34)sc21,IN-RANGE,O=C(c1c(Cc2c[nH]c3ccccc23)sc2[nH]c(=O)[nH]c(=O)c12)N1CCCC1,0
14765473,CHEMBL2216839,C[C@@H]1CN(Cc2nnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)C[C@H](C)O1,IN-RANGE,c1cc(-c2cc(-c3nnc(CN4CCOCC4)o3)c3cn[nH]c3c2)c2cc[nH]c2c1,4
14765481,CHEMBL82663,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccccc3)c2s1,IN-RANGE,O=c1[nH]c2cccc(CCNCCS(=O)(=O)CCCOCCc3ccccc3)c2s1,4
14765482,CHEMBL182682,COc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1OC,IN-RANGE,O=C(Cc1ccccc1)NC1CCN(CCC(c2ccccc2)c2ccccc2)CC1,4
14765483,CHEMBL2348176,Nc1nccc(-n2ccc3ccccc32)n1,IN-RANGE,c1ccc2c(c1)ccn2-c1ccncn1,0
14765485,CHEMBL2171169,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,IN-RANGE,O=C(NCCCNC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)Nc1ccccc1,1
14765486,CHEMBL210887,O=C(Nc1nc2ccccc2n1CCCO)c1cccc([N+](=O)[O-])c1,IN-RANGE,O=C(Nc1nc2ccccc2[nH]1)c1ccccc1,3
14765487,CHEMBL1198335,COc1cccc(Nc2nc(NCC3CCCO3)c3ccccc3n2)c1,IN-RANGE,c1ccc(Nc2nc(NCC3CCCO3)c3ccccc3n2)cc1,0
14765488,CHEMBL1891338,COc1cccc(CNc2nc(NC(C)C)nc3ccsc23)c1OC,IN-RANGE,c1ccc(CNc2ncnc3ccsc23)cc1,1
14765492,CHEMBL595134,N#CC1=C2C(=NC1=O)c1cccc3c(N4CCSCC4)ccc2c13,IN-RANGE,O=C1C=C2C(=N1)c1cccc3c(N4CCSCC4)ccc2c13,2
14765493,CHEMBL2147033,O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cnccc5c4)cc3)CC2)CN1C1CC1,IN-RANGE,O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cnccc5c4)cc3)CC2)CN1C1CC1,1
14765494,CHEMBL49,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,IN-RANGE,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,0
14765495,CHEMBL314034,CSc1nc(-c2ccccc2)nn1Cc1ccccc1,IN-RANGE,c1ccc(Cn2cnc(-c3ccccc3)n2)cc1,4
14765499,CHEMBL1526668,O=C(c1csc2c1CCCC2)N1CCCCC1,IN-RANGE,O=C(c1csc2c1CCCC2)N1CCCCC1,3
14765500,CHEMBL1188966,CN(C)c1nc(NC[C@H]2CC[C@H](CNS(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,IN-RANGE,O=S(=O)(NC[C@H]1CC[C@H](CNc2ncc3ccccc3n2)CC1)c1ccccc1,0
14765503,CHEMBL1345333,c1ccc(Nc2[nH]nnc2-c2ccccc2)cc1,IN-RANGE,c1ccc(Nc2[nH]nnc2-c2ccccc2)cc1,0
14765504,CHEMBL1916284,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C(F)(F)F)nn2-c2ccccc2)cc1,IN-RANGE,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1,3
14765505,CHEMBL304087,COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1-c1cnco1,IN-RANGE,O=C(Nc1ccc(-c2cnco2)cc1)Nc1cccc(CNC(=O)O[C@H]2CCOC2)c1,4
14765508,CHEMBL379350,CCN(CC)c1ccc2cc(C(C)=O)c(=O)oc2c1,IN-RANGE,O=c1ccc2ccccc2o1,3
14765514,CHEMBL14762,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,IN-RANGE,c1ccc(CNc2ncnc3[nH]cnc23)cc1,4
14765515,CHEMBL2098332,Cc1cc(OCC(=O)Nc2ccccc2)c2cc(Br)ccc2n1,IN-RANGE,O=C(COc1ccnc2ccccc12)Nc1ccccc1,2
14765516,CHEMBL103667,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,IN-RANGE,O=C(Nc1ccc(OCCN2CCOCC2)c2ccccc12)Nc1ccnn1-c1ccccc1,1
14765520,CHEMBL2170992,CC(C)c1ccc(NC(=O)NCCCSC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1,IN-RANGE,O=C(NCCCSC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)Nc1ccccc1,3
14765521,CHEMBL2098096,Cc1cc(OCC(=O)NCc2ccccc2)c2cc(Br)ccc2n1,IN-RANGE,O=C(COc1ccnc2ccccc12)NCc1ccccc1,2
14765522,CHEMBL513412,COc1ccc(N(C(=O)c2occc2C)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,IN-RANGE,O=C(c1ccco1)N(Cc1ccccc1)c1ccccc1,2
14765523,CHEMBL2164670,COc1ccccc1C(C#N)NC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCN(Cc2ccc(F)cc2)CC1,IN-RANGE,O=C(NCc1ccccc1)[C@@H]1CCCC[C@H]1C(=O)N1CCN(Cc2ccccc2)CC1,4
14765524,CHEMBL6966,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,IN-RANGE,c1ccc(CCCCNCCc2ccccc2)cc1,2
14765529,CHEMBL1829876,CN(CC(=O)N(Cc1ccc(C2CCCCC2)cc1)c1ccc(C(=O)O)c(O)c1)S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,IN-RANGE,O=C(CNS(=O)(=O)c1ccccc1)N(Cc1ccc(C2CCCCC2)cc1)c1ccccc1,0
14765531,CHEMBL402501,C[C@H](Cc1cccc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c1)NC[C@H](O)c1ccc(O)c(CO)c1,IN-RANGE,O=C(Cc1cccc(CCNCCc2ccccc2)c1)NC12CC3CC(CC(C3)C1)C2,4
14765534,CHEMBL192,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,IN-RANGE,O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCNCC3)c2)nc2cn[nH]c12,2
14765535,CHEMBL574059,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(F)cc3)nc21,IN-RANGE,O=c1[nH]c2nc(Nc3ccccc3)ncc2cc1-c1ccccc1,4
14765536,CHEMBL1778622,CCSc1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,IN-RANGE,c1ccc(-c2ccccc2)cc1,0
14765542,CHEMBL1916271,CCN(C(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(-c2cnco2)cc1)C1CCCCC1,IN-RANGE,O=C(NC1CCCCC1)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(-c2cnco2)cc1,4
14765547,CHEMBL1587607,O=C(Nc1ccccc1Cl)c1cc[nH]n1,IN-RANGE,O=C(Nc1ccccc1)c1cc[nH]n1,4
14765548,CHEMBL2097971,COc1ccc2nc(C)cc(OCC(=O)Nc3ccccc3OC)c2c1,IN-RANGE,O=C(COc1ccnc2ccccc12)Nc1ccccc1,2
14765551,CHEMBL1194325,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,IN-RANGE,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(c1cccs1)c1cccs1,0
14765553,CHEMBL1800659,CCCCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,IN-RANGE,O=C(CCOCCc1ccccc1)NCCNCCc1cccc2[nH]c(=O)sc12,2
14765561,CHEMBL250961,Cc1ccc(F)cc1S(=O)(=O)N[C@@H]1CCN(Cc2ccc(-c3ccccc3)cc2)C1,IN-RANGE,O=S(=O)(N[C@@H]1CCN(Cc2ccc(-c3ccccc3)cc2)C1)c1ccccc1,3
14765562,CHEMBL469728,COc1ccc(N(C(=O)c2occc2Cl)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,IN-RANGE,O=C(c1ccco1)N(Cc1ccccc1)c1ccccc1,2
14765563,CHEMBL222659,O=C(Nc1ccccn1)c1ccc2[nH]c(-c3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc3)nc2c1,IN-RANGE,O=C(Nc1ccccn1)c1ccc2[nH]c(-c3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc3)nc2c1,3
14765564,CHEMBL561771,COc1cccc(NC(=O)c2cccc(Cc3c(C)nn(CCO)c3-c3ccccc3)c2)c1,IN-RANGE,O=C(Nc1ccccc1)c1cccc(Cc2cn[nH]c2-c2ccccc2)c1,2
14766484,CHEMBL1800657,CCCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,ABOVE,O=C(CCOCCc1ccccc1)NCCNCCc1cccc2[nH]c(=O)sc12,2
14766485,CHEMBL376632,Cc1cc(N2CCC[C@@H]2C(=O)NCCc2ccc3c(c2)OCO3)nc(-n2ccnc2)n1,ABOVE,O=C(NCCc1ccc2c(c1)OCO2)[C@H]1CCCN1c1ccnc(-n2ccnc2)n1,0
14766486,CHEMBL2181926,CCOC(=O)C1=C(C)NC(C)=C(C(C)=O)[C@H]1c1cccc2c(=O)cc(C)oc12,ABOVE,O=c1ccoc2c(C3C=CNC=C3)cccc12,1
14766487,CHEMBL193,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],ABOVE,C1=CC(c2ccccc2)C=CN1,0
14766488,CHEMBL2103840,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,ABOVE,c1c[nH+]cc(CNc2cc(N3CCCCC3)nc3ccnn23)c1,1
14766489,CHEMBL1429296,COc1ccccc1CN1C(=O)c2ccccc2C1C(=O)NC1CCC(C)CC1,ABOVE,O=C(NC1CCCCC1)C1c2ccccc2C(=O)N1Cc1ccccc1,2
14766490,CHEMBL1865796,Cc1ccccc1Nc1nc(N)nc(C)c1Br,ABOVE,c1ccc(Nc2ccncn2)cc1,3
14766491,CHEMBL1609158,CCCC(=O)Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,ABOVE,c1ccc(-c2nc3ncccc3o2)cc1,4
14766492,CHEMBL1770475,CSCCC(NC(=O)c1ccccc1)c1nc2ccccc2n1Cc1ccc(C#N)cc1,ABOVE,O=C(NCc1nc2ccccc2n1Cc1ccccc1)c1ccccc1,0
14766493,CHEMBL570015,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,ABOVE,O=S(=O)(c1ccccc1)c1ccc2nccc(Nc3ccccc3)c2c1,0
14766494,CHEMBL1916086,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NCc3ccccc3)cnn2-c2ccccc2)cc1,ABOVE,O=C(NCc1ccccc1)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccccc1,3
14766495,CHEMBL114,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,ABOVE,O=C(CNC(=O)c1ccc2ccccc2n1)N[C@H](CCN1CC[C@@H]2CCCC[C@@H]2C1)Cc1ccccc1,0
14766496,CHEMBL1938400,CC(C)(C)c1cc(NC(=O)NCc2ccccc2Sc2ccc3nnc(-c4ccccc4SCCO)n3c2)n(-c2ccc(O)c(Cl)c2)n1,ABOVE,O=C(NCc1ccccc1Sc1ccc2nnc(-c3ccccc3)n2c1)Nc1ccnn1-c1ccccc1,4
14766497,CHEMBL2169919,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@@H]1O,ABOVE,O=C(NCCCNC[C@@H]1CC[C@H](n2ccc3cncnc32)O1)Nc1ccccc1,0
14766498,CHEMBL1922054,Cc1ccc2nc(C[N+]34CCC(CC3)[C@@H](OC(=O)[C@](C)(c3ccccc3)N3CCCCC3)C4)oc2c1,ABOVE,O=C(O[C@H]1C[N+]2(Cc3nc4ccccc4o3)CCC1CC2)C(c1ccccc1)N1CCCCC1,1
14766499,CHEMBL2151321,CC(C)Oc1cc(-n2cnc3ccc(N[C@@H](C)c4ccc(F)cn4)nc32)n[nH]1,ABOVE,c1ccc(CNc2ccc3ncn(-c4cc[nH]n4)c3n2)nc1,1
14766500,CHEMBL521809,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ncccn2)CC1,ABOVE,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ncccn2)CC1,3
14766501,CHEMBL1486517,O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,ABOVE,O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,4
14766502,CHEMBL1738764,Cc1ccc(CO)cc1N(c1ccnc(Nc2cc(N3CCOCC3)cc(S(C)(=O)=O)c2)n1)C(C)C,ABOVE,c1ccc(Nc2ccnc(Nc3cccc(N4CCOCC4)c3)n2)cc1,3
14766503,CHEMBL1873475,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,ABOVE,c1ccc(Oc2ccc(-c3nn([C@@H]4CCCNC4)c4ncncc34)cc2)cc1,0
14766504,CHEMBL1868114,COCCNc1nc(NCc2ccccc2F)c2sccc2n1,ABOVE,c1ccc(CNc2ncnc3ccsc23)cc1,1
14766505,CHEMBL2171278,Cc1ccc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cccc3cccnc23)c(C)c1,ABOVE,O=C(Nc1ccccc1)[C@@H]1CCCN1S(=O)(=O)c1cccc2cccnc12,3
14766506,CHEMBL2171277,Cc1ccc(NC(=O)[C@H]2CCCN2S(=O)(=O)c2cccc3cccnc23)c(C)c1,ABOVE,O=C(Nc1ccccc1)[C@H]1CCCN1S(=O)(=O)c1cccc2cccnc12,4
14766507,CHEMBL2361579,Cc1cc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2cc1C,ABOVE,O=C(CSc1nnc2ccc3ccccc3n12)N1CCN(C(=O)c2ccco2)CC1,4
14766508,CHEMBL1922055,C[C@@](C(=O)O[C@H]1C[N+]2(Cc3cc(-c4ccccc4)on3)CCC1CC2)(c1ccccc1)N1CCCCC1,ABOVE,O=C(O[C@H]1C[N+]2(Cc3cc(-c4ccccc4)on3)CCC1CC2)C(c1ccccc1)N1CCCCC1,0
14766509,CHEMBL2348651,CNc1nc(C)c(-c2nc(Nc3cccc(N4CCCN(C(C)=O)CC4)c3)ncc2C#N)s1,ABOVE,c1cc(Nc2nccc(-c3cncs3)n2)cc(N2CCCNCC2)c1,4
14766510,CHEMBL1771,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,ABOVE,c1ccc(CN2CCc3sccc3C2)cc1,3
14766511,CHEMBL127066,Oc1nc(-c2ccccc2)nc2ccccc12,ABOVE,c1ccc(-c2ncc3ccccc3n2)cc1,1
14766512,CHEMBL2098183,COc1ccc2nc(C)cc(OCC(=O)NCc3ccccc3)c2c1,ABOVE,O=C(COc1ccnc2ccccc12)NCc1ccccc1,2
14766513,CHEMBL1300857,Cc1[nH]c2ccc(-c3nnc(SCC(=O)N4CCCc5ccccc54)o3)cc2c1C,ABOVE,O=C(CSc1nnc(-c2ccc3[nH]ccc3c2)o1)N1CCCc2ccccc21,2
14766514,CHEMBL1703518,CCN(CC)S(=O)(=O)c1ccc(-c2nnc(SCC(=O)N3CCc4ccccc43)o2)cc1,ABOVE,O=C(CSc1nnc(-c2ccccc2)o1)N1CCc2ccccc21,2
14766515,CHEMBL2139925,CCc1nc2ccc(C(=O)NCc3ccc4c(c3)OCO4)cn2c1N(C)Cc1cccs1,ABOVE,O=C(NCc1ccc2c(c1)OCO2)c1ccc2ncc(NCc3cccs3)n2c1,3
14766516,CHEMBL471412,COc1ccc(N(C(=O)c2ccccc2)C(C(=O)NC2CCCC2)c2ccccc2F)c(OC)c1,ABOVE,O=C(NC1CCCC1)C(c1ccccc1)N(C(=O)c1ccccc1)c1ccccc1,4
14766517,CHEMBL1890087,CC(C)Nc1nc(NCc2ccccc2)c2sccc2n1,ABOVE,c1ccc(CNc2ncnc3ccsc23)cc1,1
14766518,CHEMBL2312113,COc1cc(O)c(C(CC(=O)N2CC(C)CC(C)C2)c2ccc3c(c2)OCO3)c(OC)c1,ABOVE,O=C(CC(c1ccccc1)c1ccc2c(c1)OCO2)N1CCCCC1,1
14766519,CHEMBL2323239,O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)Nc1ncc(-c2ccccc2)s1,ABOVE,O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)Nc1ncc(-c2ccccc2)s1,4
14766520,CHEMBL2011934,COc1ccc(-c2nc3c(NCCCN(C)C(=O)C4CCC4)c(Br)cnc3[nH]2)cc1,ABOVE,O=C(NCCCNc1ccnc2[nH]c(-c3ccccc3)nc12)C1CCC1,3
14766521,CHEMBL1367530,Cc1ccc(-c2nnc(SCC(=O)N3CCN(c4ccccc4)CC3)o2)cc1,ABOVE,O=C(CSc1nnc(-c2ccccc2)o1)N1CCN(c2ccccc2)CC1,3
14766522,CHEMBL2180273,CCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1ccc(-c2ccccc2)cc1,ABOVE,O=C1CCCC2=C1C(c1ccc(-c3ccccc3)cc1)C=CN2,0
14766523,CHEMBL2323231,O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)Nc1ccc(-c2ccccc2)cn1,ABOVE,O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)Nc1ccc(-c2ccccc2)cn1,4
14766524,CHEMBL259081,O=c1nc(NCc2ccccc2)sn1Cc1ccccc1,ABOVE,O=c1nc(NCc2ccccc2)sn1Cc1ccccc1,3
14766525,CHEMBL1801962,COc1ccccc1C(=O)/C=C/c1ccccc1C(F)(F)F,ABOVE,O=C(/C=C/c1ccccc1)c1ccccc1,2
14766526,CHEMBL298019,CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1,ABOVE,c1ccc(OCCC2CCN(c3cccnn3)CC2)cc1,3
14766527,CHEMBL514980,CN(CCOc1ccccc1-c1cc(C(N)=O)c(NC(N)=O)s1)Cc1ccccc1,ABOVE,c1ccc(CNCCOc2ccccc2-c2cccs2)cc1,0
14766528,CHEMBL1770477,CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4ncccc4[nH]3)c(C)c2c1,ABOVE,O=C(NCc1nc2ncccc2[nH]1)c1cc2ccccc2o1,3
14766529,CHEMBL2346974,CC(=O)N1CCN(CCOc2ccc(C3CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,ABOVE,c1cc(C2CCN(c3ccc4nncn4n3)CC2)ccc1OCCN1CCNCC1,4
14766530,CHEMBL1945883,O=C(Nc1ccccc1)c1ccc2cccc(O)c2n1,ABOVE,O=C(Nc1ccccc1)c1ccc2ccccc2n1,2
14766531,CHEMBL1896341,Cc1ccc(CNC(=O)C2CCCN2S(=O)(=O)c2ccc(F)cc2)cc1,ABOVE,O=C(NCc1ccccc1)C1CCCN1S(=O)(=O)c1ccccc1,4
14766532,CHEMBL2070942,CC(C)(C)c1csc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)n1,ABOVE,O=C(NC1CC1)[C@@H]1CCCC[C@H]1C(=O)N1CCN(c2nccs2)CC1,4
14766533,CHEMBL324875,Cc1ccc(CCOCCNS(=O)(=O)CCCNCCc2ccc(O)c3nc(O)sc23)cc1,ABOVE,O=S(=O)(CCCNCCc1cccc2ncsc12)NCCOCCc1ccccc1,3
14766534,CHEMBL1951904,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(Cc3ccccc3)CC2)CC1,ABOVE,O=C(Cc1ccccc1)NC1CCN(CCC(c2ccccc2)C2CCN(Cc3ccccc3)CC2)CC1,4
14766535,CHEMBL1600648,Cc1nc2ncnn2c(O)c1CCOC(=O)c1c(F)cccc1F,ABOVE,O=C(OCCc1cnc2ncnn2c1)c1ccccc1,3
14766536,CHEMBL271023,[O-][S+](c1ccccc1)c1ccc2nnnn2n1,ABOVE,c1ccc([SH+]c2ccc3nnnn3n2)cc1,2
14766537,CHEMBL1904754,Cc1nc2ncnn2c(O)c1CCOC(=O)c1ccccc1F,ABOVE,O=C(OCCc1cnc2ncnn2c1)c1ccccc1,3
14766538,CHEMBL1490317,Cc1cc(C)nc(SCC(=O)Nc2cc(C)on2)n1,ABOVE,O=C(CSc1ncccn1)Nc1ccon1,4
14766539,CHEMBL1201016,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,ABOVE,N=C(C(=O)N[C@@H]1C(=O)N2C=CCS[C@H]12)c1cscn1,0
14766540,CHEMBL1951916,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(C)cc(C)c2)C2CCN(S(C)(=O)=O)CC2)CC1,ABOVE,O=C(Cc1ccccc1)NC1CCN(CC[C@@H](c2ccccc2)C2CCNCC2)CC1,3
14766541,CHEMBL2107486,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12,ABOVE,O=C1C[C@H]2CC(SC3CN(C4=NCCS4)C3)=CN12,1
14766542,CHEMBL465305,CC(=O)c1ccc(N2CCN(S(=O)(=O)C[C@]34CC[C@H](CC3=O)C4(C)C)CC2)nc1,ABOVE,O=C1C[C@H]2CC[C@]1(CS(=O)(=O)N1CCN(c3ccccn3)CC1)C2,0
14766543,CHEMBL255536,COc1ccc(CC(=O)NC(N/C(=N/C#N)Nc2ccccc2C)C(C)(C)C)cc1OC,ABOVE,N=C(NCNC(=O)Cc1ccccc1)Nc1ccccc1,1
14766544,CHEMBL1575409,COc1ccc(CNC(=O)CSc2nc3cccnc3s2)cc1,ABOVE,O=C(CSc1nc2cccnc2s1)NCc1ccccc1,1
14766545,CHEMBL1800660,CCCCN(CCNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,ABOVE,O=C(CCOCCc1ccccc1)NCCNCCc1cccc2[nH]c(=O)sc12,2
14766546,CHEMBL111732,CN(CCc1ccc(O)c2nc(O)sc12)CCN(C)C(=O)CCOCCc1ccccc1,ABOVE,O=C(CCOCCc1ccccc1)NCCNCCc1cccc2ncsc12,2
14766547,CHEMBL558748,O=C(NCC1CCCCC1)c1c(Cl)ccc2ncccc12,ABOVE,O=C(NCC1CCCCC1)c1cccc2ncccc12,2
